Iteration	Posterior	Likelihood	Prior	rho[3][4]
69000	-1541.108	0	-1541.108	0.7001619
69500	-1574.823	0	-1574.823	0.7060377
70000	-1598.121	0	-1598.121	0.5845429
70500	-1502.014	0	-1502.014	0.6497436
71000	-1518.647	0	-1518.647	0.6717673
71500	-1571.351	0	-1571.351	0.653232
72000	-1611.153	0	-1611.153	0.4277634
72500	-1635.57	0	-1635.57	0.5753099
73000	-1619.849	0	-1619.849	0.5220311
73500	-1610.561	0	-1610.561	0.5621771
74000	-1558.767	0	-1558.767	0.5819211
74500	-1591.135	0	-1591.135	0.6185304
75000	-1582.095	0	-1582.095	0.6178418
75500	-1563.908	0	-1563.908	0.6580709
76000	-1591.598	0	-1591.598	0.5486944
76500	-1612.722	0	-1612.722	0.6834366
77000	-1626.31	0	-1626.31	0.6251698
77500	-1643.625	0	-1643.625	0.6322137
78000	-1572.136	0	-1572.136	0.560686
78500	-1591.45	0	-1591.45	0.6589919
79000	-1582.214	0	-1582.214	0.6403141
79500	-1559.972	0	-1559.972	0.2704417
80000	-1559.02	0	-1559.02	0.465148
80500	-1602.434	0	-1602.434	0.6120376
81000	-1550.711	0	-1550.711	0.6732947
81500	-1597.551	0	-1597.551	0.5726583
82000	-1561.884	0	-1561.884	0.6533077
82500	-1516.635	0	-1516.635	0.6892244
83000	-1492.482	0	-1492.482	0.6918543
83500	-1561.476	0	-1561.476	0.6810067
84000	-1500.495	0	-1500.495	0.7429987
84500	-1398.064	0	-1398.064	0.7793546
85000	-1409.944	0	-1409.944	0.7749655
85500	-1488.504	0	-1488.504	0.7073967
86000	-1489.208	0	-1489.208	0.6590199
86500	-1446.507	0	-1446.507	0.7560028
87000	-1423.036	0	-1423.036	0.6780284
87500	-1398.791	0	-1398.791	0.7258148
88000	-1502.351	0	-1502.351	0.6804619
88500	-1522.44	0	-1522.44	0.7697792
89000	-1467.827	0	-1467.827	0.7439264
89500	-1499.5	0	-1499.5	0.6736016
90000	-1477.357	0	-1477.357	0.6729298
90500	-1497.482	0	-1497.482	0.5842767
91000	-1554.161	0	-1554.161	0.6088142
91500	-1542.283	0	-1542.283	0.6733885
92000	-1496.497	0	-1496.497	0.6934214
92500	-1458.557	0	-1458.557	0.751896
93000	-1487.952	0	-1487.952	0.769902
93500	-1505.687	0	-1505.687	0.6909835
94000	-1483.734	0	-1483.734	0.6703322
94500	-1503.545	0	-1503.545	0.5561612
95000	-1501.153	0	-1501.153	0.6402422
95500	-1561.039	0	-1561.039	0.5436436
96000	-1520.893	0	-1520.893	0.5237632
96500	-1514.003	0	-1514.003	0.5784968
97000	-1599.651	0	-1599.651	0.6238741
97500	-1624.69	0	-1624.69	0.5512509
98000	-1582.878	0	-1582.878	0.6039067
98500	-1605.536	0	-1605.536	0.5140215
99000	-1585.987	0	-1585.987	0.6595973
99500	-1582.154	0	-1582.154	0.6405006
100000	-1557.619	0	-1557.619	0.5480757
100500	-1584.827	0	-1584.827	0.6318829
101000	-1525.727	0	-1525.727	0.6822447
101500	-1513.413	0	-1513.413	0.7673929
102000	-1472.612	0	-1472.612	0.7398513
102500	-1476.373	0	-1476.373	0.7606246
103000	-1547.857	0	-1547.857	0.6876679
103500	-1529.621	0	-1529.621	0.5747697
104000	-1598.468	0	-1598.468	0.46095
104500	-1502.405	0	-1502.405	0.4824514
105000	-1462.005	0	-1462.005	0.6733016
105500	-1481.303	0	-1481.303	0.6555651
106000	-1421.423	0	-1421.423	0.7411003
106500	-1407.38	0	-1407.38	0.7241034
107000	-1398.534	0	-1398.534	0.7326037
107500	-1444.409	0	-1444.409	0.7503869
108000	-1393.127	0	-1393.127	0.748598
108500	-1509.526	0	-1509.526	0.6967063
109000	-1548.675	0	-1548.675	0.6378111
109500	-1505.081	0	-1505.081	0.7940442
110000	-1425.077	0	-1425.077	0.7460053
110500	-1550.273	0	-1550.273	0.6963897
111000	-1541.343	0	-1541.343	0.6417496
111500	-1558.843	0	-1558.843	0.7588424
112000	-1586.068	0	-1586.068	0.6338798
112500	-1546.372	0	-1546.372	0.6975207
113000	-1503.11	0	-1503.11	0.69022
113500	-1568.408	0	-1568.408	0.6170932
114000	-1481.407	0	-1481.407	0.7177472
114500	-1517.522	0	-1517.522	0.6363174
115000	-1535.29	0	-1535.29	0.5818164
115500	-1532.401	0	-1532.401	0.6638856
116000	-1451.216	0	-1451.216	0.730399
116500	-1463.953	0	-1463.953	0.761806
117000	-1560.455	0	-1560.455	0.6107544
117500	-1578.993	0	-1578.993	0.7196458
118000	-1495.957	0	-1495.957	0.707125
118500	-1438.05	0	-1438.05	0.8622585
119000	-1465.93	0	-1465.93	0.7947588
119500	-1527.139	0	-1527.139	0.6769371
120000	-1485.349	0	-1485.349	0.6463585
120500	-1501.912	0	-1501.912	0.6705243
121000	-1493.087	0	-1493.087	0.7692224
121500	-1421.324	0	-1421.324	0.7133346
122000	-1414.309	0	-1414.309	0.7178345
122500	-1497.125	0	-1497.125	0.7484423
123000	-1554.896	0	-1554.896	0.7560069
123500	-1485.575	0	-1485.575	0.8249417
124000	-1554.107	0	-1554.107	0.7211892
124500	-1548.131	0	-1548.131	0.7114
125000	-1512.675	0	-1512.675	0.7621207
125500	-1482.373	0	-1482.373	0.8007251
126000	-1548.01	0	-1548.01	0.6700385
126500	-1571.544	0	-1571.544	0.6679247
127000	-1554.398	0	-1554.398	0.6387873
127500	-1551.961	0	-1551.961	0.7028902
128000	-1554.542	0	-1554.542	0.6655879
128500	-1591.598	0	-1591.598	0.6282501
129000	-1559.032	0	-1559.032	0.6478664
129500	-1593.937	0	-1593.937	0.6413705
130000	-1608.297	0	-1608.297	0.5779454
130500	-1645.97	0	-1645.97	0.5197451
131000	-1603.65	0	-1603.65	0.6458578
131500	-1615.466	0	-1615.466	0.6173106
132000	-1565.89	0	-1565.89	0.7305002
132500	-1529.354	0	-1529.354	0.762301
133000	-1603.217	0	-1603.217	0.694604
133500	-1624.699	0	-1624.699	0.6167354
134000	-1624.347	0	-1624.347	0.6033328
134500	-1592.622	0	-1592.622	0.6155859
135000	-1556.978	0	-1556.978	0.4223649
135500	-1533.52	0	-1533.52	0.6018014
136000	-1584.693	0	-1584.693	0.7144098
136500	-1514.661	0	-1514.661	0.6797415
137000	-1521.26	0	-1521.26	0.6135644
137500	-1562.209	0	-1562.209	0.6404029
138000	-1542.259	0	-1542.259	0.6468042
138500	-1511.084	0	-1511.084	0.6261553
139000	-1517.473	0	-1517.473	0.6400917
139500	-1532.77	0	-1532.77	0.4895792
140000	-1559.573	0	-1559.573	0.6569617
140500	-1575.692	0	-1575.692	0.6492162
141000	-1501.965	0	-1501.965	0.5932701
141500	-1544.82	0	-1544.82	0.590847
142000	-1527.826	0	-1527.826	0.6716129
142500	-1511.361	0	-1511.361	0.6345956
143000	-1536.593	0	-1536.593	0.6435495
143500	-1538.373	0	-1538.373	0.6385989
144000	-1507.194	0	-1507.194	0.6791528
144500	-1540.988	0	-1540.988	0.6346675
145000	-1543.632	0	-1543.632	0.6710283
145500	-1492.345	0	-1492.345	0.6633955
146000	-1426.123	0	-1426.123	0.7005617
146500	-1518.416	0	-1518.416	0.6940126
147000	-1403.523	0	-1403.523	0.7143613
147500	-1341.267	0	-1341.267	0.7741333
148000	-1351.352	0	-1351.352	0.8044565
148500	-1330.085	0	-1330.085	0.7409637
149000	-1392.49	0	-1392.49	0.7654484
149500	-1472.011	0	-1472.011	0.5992823
150000	-1386.556	0	-1386.556	0.7213148
150500	-1375.273	0	-1375.273	0.7201524
151000	-1331.14	0	-1331.14	0.7898967
151500	-1374.881	0	-1374.881	0.791115
152000	-1422.941	0	-1422.941	0.7700514
152500	-1417.092	0	-1417.092	0.7234313
153000	-1420.75	0	-1420.75	0.7487768
153500	-1510.414	0	-1510.414	0.7601222
154000	-1518.636	0	-1518.636	0.6403115
154500	-1434.042	0	-1434.042	0.5465746
155000	-1534.174	0	-1534.174	0.6067845
155500	-1493.056	0	-1493.056	0.6661028
156000	-1462.638	0	-1462.638	0.7411311
156500	-1380.806	0	-1380.806	0.7825904
157000	-1434.5	0	-1434.5	0.5978385
157500	-1571.854	0	-1571.854	0.5524431
158000	-1583.122	0	-1583.122	0.6356248
158500	-1539.288	0	-1539.288	0.5188604
159000	-1549.768	0	-1549.768	0.5912742
159500	-1579.969	0	-1579.969	0.7281631
160000	-1558.83	0	-1558.83	0.702617
160500	-1550.534	0	-1550.534	0.6303061
161000	-1576.92	0	-1576.92	0.6250528
161500	-1612.745	0	-1612.745	0.6510383
162000	-1581.721	0	-1581.721	0.622052
162500	-1554.724	0	-1554.724	0.6704111
163000	-1554.291	0	-1554.291	0.6889921
163500	-1566.075	0	-1566.075	0.6820127
164000	-1525.514	0	-1525.514	0.7902357
164500	-1557.484	0	-1557.484	0.7259949
165000	-1556.098	0	-1556.098	0.7448428
165500	-1523.742	0	-1523.742	0.7342787
166000	-1551.095	0	-1551.095	0.6909475
166500	-1512.073	0	-1512.073	0.7513139
167000	-1497.22	0	-1497.22	0.7487727
167500	-1523.217	0	-1523.217	0.6872743
168000	-1557.762	0	-1557.762	0.5587381
168500	-1566.671	0	-1566.671	0.5637536
169000	-1500.734	0	-1500.734	0.6801079
169500	-1556.564	0	-1556.564	0.7513458
170000	-1603.605	0	-1603.605	0.6336789
170500	-1534.808	0	-1534.808	0.5943168
171000	-1475.437	0	-1475.437	0.6805492
171500	-1578.879	0	-1578.879	0.7082674
172000	-1625.306	0	-1625.306	0.6714664
172500	-1545.411	0	-1545.411	0.7928393
173000	-1548.13	0	-1548.13	0.6955824
173500	-1618.875	0	-1618.875	0.4615687
174000	-1499.596	0	-1499.596	0.563299
174500	-1562.269	0	-1562.269	0.6525784
175000	-1522.557	0	-1522.557	0.6719607
175500	-1513.236	0	-1513.236	0.6741496
176000	-1558.512	0	-1558.512	0.6781458
176500	-1538.929	0	-1538.929	0.7682785
177000	-1537.259	0	-1537.259	0.7696541
177500	-1487.309	0	-1487.309	0.7978756
178000	-1476.472	0	-1476.472	0.790281
178500	-1470.143	0	-1470.143	0.8206932
179000	-1457.976	0	-1457.976	0.8298539
179500	-1465.84	0	-1465.84	0.7733714
180000	-1497.984	0	-1497.984	0.7826902
180500	-1543.811	0	-1543.811	0.7965069
181000	-1535.874	0	-1535.874	0.7942147
181500	-1540.14	0	-1540.14	0.7399949
182000	-1508.735	0	-1508.735	0.7695684
182500	-1537.513	0	-1537.513	0.6914547
183000	-1425.236	0	-1425.236	0.7462749
183500	-1375.113	0	-1375.113	0.7869943
184000	-1405.347	0	-1405.347	0.7554267
184500	-1426.221	0	-1426.221	0.6543157
185000	-1509.98	0	-1509.98	0.4888506
185500	-1452.523	0	-1452.523	0.4905208
186000	-1394.714	0	-1394.714	0.5112541
186500	-1406.863	0	-1406.863	0.592258
187000	-1505.39	0	-1505.39	0.6363724
187500	-1492.933	0	-1492.933	0.6241311
188000	-1514.26	0	-1514.26	0.7115417
188500	-1498.848	0	-1498.848	0.6235974
189000	-1430.135	0	-1430.135	0.6036498
189500	-1516.118	0	-1516.118	0.6513918
190000	-1514.803	0	-1514.803	0.5961564
190500	-1571.475	0	-1571.475	0.583633
191000	-1561.111	0	-1561.111	0.7232335
191500	-1592.096	0	-1592.096	0.6035747
192000	-1510.999	0	-1510.999	0.7434257
192500	-1502.731	0	-1502.731	0.6401145
193000	-1513.768	0	-1513.768	0.6438371
193500	-1419.382	0	-1419.382	0.6858454
194000	-1415.576	0	-1415.576	0.7901665
194500	-1413.806	0	-1413.806	0.7714447
195000	-1315.162	0	-1315.162	0.7731026
195500	-1326.717	0	-1326.717	0.7610942
196000	-1353.165	0	-1353.165	0.699317
196500	-1469.817	0	-1469.817	0.7462574
197000	-1497.244	0	-1497.244	0.7133255
197500	-1501.646	0	-1501.646	0.6305355
198000	-1532.878	0	-1532.878	0.6770772
198500	-1558.972	0	-1558.972	0.6747684
199000	-1581.649	0	-1581.649	0.6395686
199500	-1505.175	0	-1505.175	0.7128918
200000	-1485.542	0	-1485.542	0.7179482
200500	-1556.409	0	-1556.409	0.5993278
201000	-1536.732	0	-1536.732	0.6519856
201500	-1506.362	0	-1506.362	0.7493526
202000	-1562.631	0	-1562.631	0.618295
202500	-1583.123	0	-1583.123	0.6103034
203000	-1593.806	0	-1593.806	0.5843581
203500	-1565.779	0	-1565.779	0.7008413
204000	-1627.28	0	-1627.28	0.6405449
204500	-1602.587	0	-1602.587	0.6318219
205000	-1518.363	0	-1518.363	0.7607684
205500	-1571.065	0	-1571.065	0.7673742
206000	-1570.704	0	-1570.704	0.7039254
206500	-1538.433	0	-1538.433	0.7170428
207000	-1552.134	0	-1552.134	0.7013384
207500	-1563.669	0	-1563.669	0.6675201
208000	-1516.62	0	-1516.62	0.7304525
208500	-1530.918	0	-1530.918	0.6282656
209000	-1463.456	0	-1463.456	0.7471897
209500	-1413.331	0	-1413.331	0.7591128
210000	-1347.447	0	-1347.447	0.7711576
210500	-1433.145	0	-1433.145	0.8413358
211000	-1493.399	0	-1493.399	0.7322346
211500	-1458.234	0	-1458.234	0.8185703
212000	-1417.314	0	-1417.314	0.7226224
212500	-1431.333	0	-1431.333	0.6822712
213000	-1463.545	0	-1463.545	0.7237568
213500	-1555.623	0	-1555.623	0.6809572
214000	-1503.549	0	-1503.549	0.6787891
214500	-1526.65	0	-1526.65	0.697804
215000	-1471.445	0	-1471.445	0.7692584
215500	-1454.577	0	-1454.577	0.7902581
216000	-1493.184	0	-1493.184	0.7489187
216500	-1472.969	0	-1472.969	0.7930567
217000	-1521.768	0	-1521.768	0.7607903
217500	-1473.198	0	-1473.198	0.8195224
218000	-1402.023	0	-1402.023	0.7663419
218500	-1454.649	0	-1454.649	0.7205765
219000	-1370.966	0	-1370.966	0.7551473
219500	-1530.926	0	-1530.926	0.7317837
220000	-1435.319	0	-1435.319	0.7892075
220500	-1450.435	0	-1450.435	0.824234
221000	-1412.683	0	-1412.683	0.8403336
221500	-1393.926	0	-1393.926	0.7602221
222000	-1435.621	0	-1435.621	0.7949567
222500	-1480.599	0	-1480.599	0.7547537
223000	-1321.893	0	-1321.893	0.8366788
223500	-1338.43	0	-1338.43	0.8615968
224000	-1373.811	0	-1373.811	0.8209435
224500	-1406.44	0	-1406.44	0.8450544
225000	-1493.416	0	-1493.416	0.7926488
225500	-1453.491	0	-1453.491	0.8090752
226000	-1435.369	0	-1435.369	0.8122828
226500	-1461.821	0	-1461.821	0.8481705
227000	-1415.252	0	-1415.252	0.8071822
227500	-1378.57	0	-1378.57	0.8248497
228000	-1451.552	0	-1451.552	0.808709
228500	-1388.278	0	-1388.278	0.8327869
229000	-1368.632	0	-1368.632	0.8378553
229500	-1373.334	0	-1373.334	0.8605911
230000	-1410.981	0	-1410.981	0.8347481
230500	-1514.514	0	-1514.514	0.746109
231000	-1530.573	0	-1530.573	0.7471084
231500	-1543.202	0	-1543.202	0.7672973
232000	-1568.892	0	-1568.892	0.6640744
232500	-1558.005	0	-1558.005	0.5614908
233000	-1518.313	0	-1518.313	0.7101355
233500	-1518.884	0	-1518.884	0.6351265
234000	-1559.058	0	-1559.058	0.60015
234500	-1561.389	0	-1561.389	0.632345
235000	-1404.137	0	-1404.137	0.7468765
235500	-1437.88	0	-1437.88	0.6016916
236000	-1453.474	0	-1453.474	0.7409372
236500	-1476.668	0	-1476.668	0.5851427
237000	-1484.973	0	-1484.973	0.5902527
237500	-1471.359	0	-1471.359	0.7172197
238000	-1452.269	0	-1452.269	0.7352962
238500	-1575.262	0	-1575.262	0.6672119
239000	-1541.988	0	-1541.988	0.6265296
239500	-1559.005	0	-1559.005	0.6199419
240000	-1526.747	0	-1526.747	0.6382334
240500	-1516.425	0	-1516.425	0.5999647
241000	-1478.991	0	-1478.991	0.7681626
241500	-1469.793	0	-1469.793	0.7398681
242000	-1408.609	0	-1408.609	0.7605232
242500	-1439.393	0	-1439.393	0.8046835
243000	-1456.109	0	-1456.109	0.7680113
243500	-1546.751	0	-1546.751	0.7056302
244000	-1493.291	0	-1493.291	0.6814263
244500	-1572.706	0	-1572.706	0.5719983
245000	-1497.646	0	-1497.646	0.6936004
245500	-1444.858	0	-1444.858	0.736312
246000	-1389.612	0	-1389.612	0.7480527
246500	-1494.984	0	-1494.984	0.6951459
247000	-1444.665	0	-1444.665	0.6183479
247500	-1486.804	0	-1486.804	0.7660413
248000	-1389.387	0	-1389.387	0.8055871
248500	-1511.46	0	-1511.46	0.6808892
249000	-1512.125	0	-1512.125	0.6726948
249500	-1459.919	0	-1459.919	0.7024465
250000	-1513.93	0	-1513.93	0.6945989
250500	-1492.597	0	-1492.597	0.7264409
251000	-1441.494	0	-1441.494	0.7696033
251500	-1451.905	0	-1451.905	0.7734477
252000	-1433.105	0	-1433.105	0.8173759
252500	-1452.538	0	-1452.538	0.6890859
253000	-1377.782	0	-1377.782	0.7832528
253500	-1429.663	0	-1429.663	0.8035964
254000	-1409.718	0	-1409.718	0.8606137
254500	-1527.149	0	-1527.149	0.8106302
255000	-1427.412	0	-1427.412	0.7271026
255500	-1448.017	0	-1448.017	0.7779939
256000	-1524.501	0	-1524.501	0.7588987
256500	-1513.488	0	-1513.488	0.7128084
257000	-1452.578	0	-1452.578	0.5609434
257500	-1413.501	0	-1413.501	0.679762
258000	-1320.168	0	-1320.168	0.7779088
258500	-1421.79	0	-1421.79	0.6698278
259000	-1519.228	0	-1519.228	0.7389461
259500	-1511.641	0	-1511.641	0.7437756
260000	-1488.003	0	-1488.003	0.7572919
260500	-1470.159	0	-1470.159	0.8204842
261000	-1437.012	0	-1437.012	0.7385204
261500	-1447.551	0	-1447.551	0.7682436
262000	-1487.255	0	-1487.255	0.6986332
262500	-1456.049	0	-1456.049	0.7983665
263000	-1422.93	0	-1422.93	0.7402088
263500	-1508.015	0	-1508.015	0.7427531
264000	-1473.71	0	-1473.71	0.7653654
264500	-1475.975	0	-1475.975	0.7865337
265000	-1451.124	0	-1451.124	0.8552555
265500	-1453.812	0	-1453.812	0.8129726
266000	-1487.694	0	-1487.694	0.8036014
266500	-1526.917	0	-1526.917	0.7551856
267000	-1520.108	0	-1520.108	0.764913
267500	-1525.524	0	-1525.524	0.7297062
268000	-1497.903	0	-1497.903	0.6431202
268500	-1569.476	0	-1569.476	0.5852657
269000	-1556.512	0	-1556.512	0.6397803
269500	-1535.923	0	-1535.923	0.6675432
270000	-1464.994	0	-1464.994	0.7137551
270500	-1544.213	0	-1544.213	0.6345317
271000	-1490.7	0	-1490.7	0.7998593
271500	-1510.231	0	-1510.231	0.6518021
272000	-1524.232	0	-1524.232	0.6865839
272500	-1492.236	0	-1492.236	0.7682386
273000	-1502.92	0	-1502.92	0.7567649
273500	-1538.882	0	-1538.882	0.6364109
274000	-1569.413	0	-1569.413	0.6775275
274500	-1534.52	0	-1534.52	0.6819396
275000	-1468.403	0	-1468.403	0.7463638
275500	-1448.96	0	-1448.96	0.799366
276000	-1425.97	0	-1425.97	0.8663047
276500	-1408.969	0	-1408.969	0.8263698
277000	-1417.56	0	-1417.56	0.8530596
277500	-1369.576	0	-1369.576	0.8727528
278000	-1369.128	0	-1369.128	0.8516277
278500	-1327.076	0	-1327.076	0.807791
279000	-1357.29	0	-1357.29	0.774547
279500	-1353.813	0	-1353.813	0.8257083
280000	-1377.032	0	-1377.032	0.8211519
280500	-1413.388	0	-1413.388	0.8059782
281000	-1467.839	0	-1467.839	0.7631878
281500	-1479.426	0	-1479.426	0.7149417
282000	-1540.06	0	-1540.06	0.7066817
282500	-1567.366	0	-1567.366	0.6090641
283000	-1545.075	0	-1545.075	0.6672907
283500	-1486.043	0	-1486.043	0.6878754
284000	-1400.053	0	-1400.053	0.758689
284500	-1569.702	0	-1569.702	0.6467219
285000	-1505.44	0	-1505.44	0.6827058
285500	-1358.185	0	-1358.185	0.8190786
286000	-1325.712	0	-1325.712	0.8594911
286500	-1366.014	0	-1366.014	0.8015261
287000	-1404.661	0	-1404.661	0.8189633
287500	-1386.581	0	-1386.581	0.8463218
288000	-1367.678	0	-1367.678	0.8481172
288500	-1422.015	0	-1422.015	0.8000518
289000	-1447.275	0	-1447.275	0.7360622
289500	-1457.368	0	-1457.368	0.7709788
290000	-1492.74	0	-1492.74	0.8077813
290500	-1488.987	0	-1488.987	0.7982247
291000	-1452.856	0	-1452.856	0.7770242
291500	-1515.554	0	-1515.554	0.844794
292000	-1414.128	0	-1414.128	0.899327
292500	-1386.885	0	-1386.885	0.8380151
293000	-1422.248	0	-1422.248	0.8383944
293500	-1398.724	0	-1398.724	0.8350424
294000	-1456.28	0	-1456.28	0.7886449
294500	-1476.662	0	-1476.662	0.8143301
295000	-1478.185	0	-1478.185	0.8077485
295500	-1530.932	0	-1530.932	0.7256615
296000	-1602.409	0	-1602.409	0.6520452
296500	-1539.468	0	-1539.468	0.7911813
297000	-1544.603	0	-1544.603	0.7380032
297500	-1600.107	0	-1600.107	0.6914742
298000	-1600.536	0	-1600.536	0.5486036
298500	-1576.386	0	-1576.386	0.5112021
299000	-1586.436	0	-1586.436	0.5451505
299500	-1547.437	0	-1547.437	0.677862
300000	-1503.979	0	-1503.979	0.7050869
300500	-1444.582	0	-1444.582	0.7573737
301000	-1469.348	0	-1469.348	0.7745652
301500	-1581.025	0	-1581.025	0.6535706
302000	-1571.534	0	-1571.534	0.7696186
302500	-1480.516	0	-1480.516	0.7646875
303000	-1494.494	0	-1494.494	0.7633204
