"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"2455",2455,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg4.wav",0.0303030303030303,421.56738,-154.92938,-40.164726,-8.261261,-7.7513976,-11.352647,-39.818935,-16.451515,-4.560071,-6.8208632,-4.1785254,-6.1767716,-12.358429,1.3905001,5.6024075,20.69906,7.2822447,-9.4894,3.971043,-1.6847944,8.108603,-14.757587,0.72999257,14.021625,-1.105473,2.2208314,0.8512441,2.855767,10.2695675,-0.5799281,-1.2893151,3.9293387,-8.966683,0.69446945,-4.8380175,-1.2692566,-4.5411,0,1,1.31228113003121e-73,2.71130420173412e-66,3.39292221587607e-119,1.93200850857756e-25,6.74475078454233e-30,4.56118499944672e-160,3.69354570600927e-28
"2456",2456,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg5.wav",0.0303030303030303,405.8204,-143.61191,-35.16552,-11.386712,-12.116291,-10.122441,-32.57138,-19.459652,0.41292515,-4.800895,-5.4548554,-4.9585485,-9.983903,-5.6606984,-1.6747427,19.820847,10.237887,-0.8235647,0.8263965,-0.08862104,5.9608464,-8.760223,-9.025478,16.488245,4.5963483,-1.9451681,7.959967,9.282909,-2.2375119,-0.90313697,-3.5050979,3.6173656,-3.0542889,-1.4166679,1.4746284,-5.8961906,-8.56703,0,1,2.33439305605699e-66,2.68435808648237e-62,1.17149967194799e-142,2.41356912730234e-28,4.17658166931671e-26,6.23943607838481e-143,3.07305573283583e-25
"2457",2457,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg7.wav",0.0303030303030303,410.1704,-142.15977,-34.80176,-6.585371,-5.7121973,-10.215089,-28.078709,-19.739237,-1.893514,-8.463758,-6.712274,-7.564989,-5.9285827,-2.2861989,6.7395086,11.255355,-0.071970925,-0.28594798,1.9793986,5.01204,8.019492,-6.6075854,4.6629825,9.57738,5.8297505,2.7954967,-1.7251981,-0.7829856,3.6049182,-3.997476,-0.42967507,-1.1207972,-0.6909373,-0.44332695,-2.78302,-4.678528,-1.2732999,0,1,7.61542364732157e-37,1.39941893235925e-47,1.58101317717912e-78,1.17756459818376e-21,4.93468486440879e-24,6.35272274534663e-127,3.18929861946916e-26
"2458",2458,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg8.wav",0.0303030303030303,288.14496,-49.33669,-5.213323,14.467019,-4.3206015,0.11598652,4.1394114,2.4344747,-13.961229,-0.15992957,3.9184966,-7.9883366,8.037597,-10.409907,5.636424,2.2564516,-1.9757336,5.5032134,-0.19455278,0.31508818,-9.753396,-2.40302,6.682506,4.3085628,-4.9303527,-2.9410055,1.0253758,-1.2985172,0.026924131,-5.8993287,0.61530536,2.91535,-3.7295613,5.693699,-0.9384937,3.7747765,3.34721,0,0.999964365492912,2.18681165238578e-09,2.77493982866794e-19,7.89153666833297e-31,2.82551431595173e-05,7.37684180754021e-06,9.08326272340965e-36,3.35312092300173e-10
"2459",2459,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg6.wav",0.0303030303030303,414.68518,-158.5165,-40.448143,-6.2417564,-5.835813,-15.58019,-37.339878,-10.644006,-3.58426,-5.386982,1.0677403,-7.4534626,-14.133877,-1.0225021,0.73376346,19.119062,17.704529,-4.6351075,1.8075768,-7.201439,15.015293,-10.132869,-0.7490763,13.377086,6.5648484,0.5608256,8.7893715,8.126521,-3.9664552,-9.106751,2.835411,2.025414,1.1607597,-0.6997318,-0.57218075,-4.0828934,-7.182412,0,1,8.98984053406278e-79,6.54805964743921e-73,3.71206841438284e-167,6.99035858500573e-26,2.67361789798348e-33,6.56779474105939e-170,3.18185318500561e-32
"2460",2460,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg10.wav",0.0303030303030303,423.63892,-157.35832,-46.156326,-6.1303487,-3.7603858,-15.713689,-30.086683,-15.645343,-5.0583935,-9.800156,-6.4451623,-3.7280667,-8.5627575,-9.872999,5.176656,5.221817,1.2029778,25.423737,-7.433532,-7.426863,12.623775,-4.4149446,-6.1503835,6.5337,2.9396248,-0.40918982,0.3380308,5.031134,2.3990085,-8.0527725,3.628087,1.5941855,-2.8591614,-5.3139,-11.568396,1.313034,-3.7209246,0,1,4.45201504505697e-62,2.01212948869197e-71,8.69325477978286e-144,9.90104802161945e-20,8.71550330446667e-36,6.31714703669666e-172,1.57821696815718e-40
"2461",2461,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg11.wav",0.0303030303030303,372.37817,-118.14738,-34.560703,0.3916194,-1.6881659,-9.990544,-16.873606,-11.890197,-10.147476,-4.9978046,-2.0378385,2.3469403,-0.24782906,-7.97209,3.0002034,0.9668979,0.5366287,-0.53733176,0.72749424,3.7889848,1.8073852,-1.2300844,1.0074162,0.3101654,-5.5063314,3.3868413,-4.3124933,3.0207045,4.3882213,5.4940495,-6.9044414,-0.9531818,0.5918036,-2.0040169,-4.329303,-0.1992054,-2.223412,0,0.999999999822641,3.28199733734404e-16,1.66583052985048e-24,1.99129934375433e-50,1.77355951298612e-10,2.81341419916562e-21,4.2555402392652e-97,1.45234778410874e-22
"2462",2462,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg5.wav",0.0303030303030303,277.8214,-55.80494,19.512524,3.7227888,-8.891561,7.4228244,1.7947023,-5.0691695,-9.2318535,-0.6348382,-1.8570682,-1.8618547,7.2198944,2.907893,8.307147,4.284835,4.0425787,1.3452872,6.616048,-4.081834,-5.916979,4.995241,3.681514,-0.1719379,-4.576065,1.1614493,3.480791,-3.343417,-1.8352531,-1.9097466,-1.2208619,2.2812498,-0.8842089,4.465067,-4.725292,1.4318485,1.3847704,1,0.00631900656849014,0.993598083420395,2.97005288192331e-16,1.28265317586586e-22,8.4793446213617e-08,8.28216896570002e-05,1.0378746671485e-31,3.52800933111132e-09
"2463",2463,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg7.wav",0.0303030303030303,280.7097,-60.90517,17.81622,1.37673,-5.4800262,9.307384,-1.6836939,-7.461453,-9.464064,-4.70585,-2.756871,1.7857367,7.344461,-2.8173273,4.317014,8.018568,3.7354157,1.8275723,4.632701,-4.4863253,-1.2022012,4.6915784,3.718479,8.11204,-1.2628106,4.1972275,0.5490292,-7.7637935,-0.38748163,1.008299,-5.9135265,2.1371548,1.9936577,5.518364,-6.9884996,-0.5003662,1.1869681,0,0.999354694721706,0.000574777891617346,4.25962114867217e-18,4.0208138014997e-24,1.27428230232036e-05,5.77809606475586e-05,4.18331125866743e-39,3.60300731742607e-09
"2464",2464,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg6.wav",0.0303030303030303,292.66592,-54.160633,19.799204,-2.5593138,-10.380243,0.10047163,0.293371,-5.2388573,-8.815712,0.13007294,2.2908762,-2.4881425,2.9330747,2.7726612,8.352872,2.1665244,1.2578256,2.0981631,2.068286,-1.2913905,-4.2465806,8.434459,4.037794,-1.4094529,-2.645211,6.192442,-2.283755,-3.2834644,1.402832,-1.5391722,1.5099148,2.1661055,1.0310466,7.5525246,-3.9860907,-1.2717743,6.452632,1,0.433752847356286,0.565406192689176,4.34887565115985e-15,3.9497567116065e-24,5.26093941749662e-06,0.000833196745587968,8.45320574053921e-30,2.50226953089027e-06
"2465",2465,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg8.wav",0.0303030303030303,287.91794,-62.278805,16.293015,5.33176,-8.273544,5.819376,0.59043175,-7.19477,-8.248148,-1.608628,-0.4427388,-0.51462024,7.2478447,3.5367136,3.7025044,2.4843507,-0.045887575,2.4125657,3.2774239,-2.928053,-1.200394,3.7236326,0.5490848,2.2386868,-1.895588,0.13172701,0.46366686,-3.6021187,-1.1374943,-1.2192177,-0.36171377,3.1662679,-2.3972986,4.2062073,-1.28374,-2.5129433,2.1611662,1,9.24941167909543e-05,0.999907488288906,5.64394935351868e-15,9.97027013762891e-15,1.38091194128147e-10,1.74427682003802e-08,2.27736626165932e-36,1.34279498888156e-11
"2466",2466,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg9.wav",0.0303030303030303,293.6532,-59.542103,13.450603,-4.2309494,-8.431382,4.159747,1.1873233,-8.164738,-13.989516,-2.3937643,2.4474585,-0.7378229,6.8176727,0.98363787,11.49841,3.3448558,4.674397,3.7820346,0.98258215,0.82000697,-3.5871837,2.4739995,2.246525,0.7722217,0.663329,0.19876687,-2.1482947,-2.1974096,0.8180208,0.23670548,-1.099408,2.952555,-0.52372867,4.7309303,-1.5146008,0.51242065,8.034171,1,0.46367167459752,0.536300642107208,1.90620103708776e-13,6.20594423329808e-23,1.26274306354096e-06,2.62852910180535e-05,4.23725431349564e-32,1.35260998250086e-07
"2467",2467,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg11.wav",0.0303030303030303,283.7693,-48.727844,24.28157,-1.1124214,-5.7606893,3.0840275,0.12936679,-2.5616667,-5.318231,-1.2619109,-1.3959213,-0.21123187,9.494145,-0.20624024,4.7563105,5.6277065,6.974839,1.1833816,3.0460098,-3.6829953,-6.025393,4.585726,-0.34962344,0.69821906,-2.635414,3.1588917,0.84822065,0.769109,-1.9095485,3.3633585,0.16310453,2.8373508,2.0200453,2.4771404,-2.4527664,1.8870506,1.2627821,1,0.0148249521222103,0.985077034741744,2.10622995971817e-11,3.8149639840418e-17,1.01284415680288e-06,9.69728648205048e-05,7.31649239385634e-25,2.74060030501705e-08
"2468",2468,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Ross Gallardy","2017-11-13","09:30","Madagascar","Bealanana, Bealanana, Mahajanga",-14.457,48.6667,418959,"Mystacornis_crossleyi_418959_seg3.wav",0.0303030303030303,292.06708,-50.360992,1.9778608,9.889824,1.1504896,3.3010488,-11.539531,-7.899182,-11.263725,-3.8498557,-3.5285134,3.2774038,5.6037064,-1.8146169,-3.2291086,2.8120992,-1.486239,1.6958458,1.8317649,1.0323678,-1.091167,-5.1248064,2.9593098,-0.29573476,7.0196214,1.3589478,2.9266155,0.19793102,-0.89451003,0.9539501,0.7141479,0.81961495,2.8322086,2.8283901,-0.62401295,-0.62415504,2.2837424,0,0.986251413244492,0.0132451044582941,0.000490285937721291,1.08465927871642e-09,1.31948184827583e-05,4.45010776618407e-10,6.20356796943596e-45,1.13389420195783e-11
"2469",2469,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg4.wav",0.0303030303030303,287.86667,-48.694717,-4.769683,16.046227,-5.4637218,-0.4127805,4.5998883,2.3344123,-13.701463,-0.18445267,4.3556757,-8.579448,8.148785,-9.499098,5.380617,1.2064868,-2.0664854,5.5069566,-0.6976559,0.4813442,-9.628542,-2.2240098,6.955362,4.542199,-3.9488966,-3.006087,1.1393927,-1.2157187,-0.6404641,-6.1963177,0.8563822,2.6137834,-3.75807,6.1567945,-0.38581944,3.6312504,3.0395532,0,0.999954645155535,7.6168455028403e-10,6.58018808037288e-19,3.54838767862695e-31,3.28884846081902e-05,1.24651741637484e-05,1.23881514201021e-35,4.24007578521594e-10
"2470",2470,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg5.wav",0.0303030303030303,289.28458,-49.33773,-6.438423,17.14532,-4.4832544,-0.69594043,4.4462867,3.4149847,-13.785115,-0.14488778,4.717042,-9.069152,7.648511,-9.897947,5.449353,1.7208344,-2.0559425,5.3298817,-0.6717513,0.84597385,-9.033354,-1.5464398,7.0857162,5.1400924,-4.3732395,-3.4157884,2.1713028,-0.9757051,-0.97260195,-6.302725,1.2671739,3.023427,-3.6132448,5.892454,-0.8291578,3.595499,3.046981,0,0.999872092963746,3.98752497974155e-10,2.84630740330133e-19,1.01958487653582e-31,9.713081306081e-05,3.07751839335551e-05,7.63032831506142e-36,6.40509212073092e-10
"2471",2471,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Ross Gallardy","2017-11-13","09:30","Madagascar","Bealanana, Bealanana, Mahajanga",-14.457,48.6667,418959,"Mystacornis_crossleyi_418959_seg2.wav",0.0303030303030303,253.19243,-24.767199,18.189007,11.8372965,1.689335,0.3220189,-6.6023316,-0.71788526,-8.217439,1.9081033,-1.4898806,2.0575402,3.195604,-4.2185655,-4.012861,1.1954464,-0.46148,-4.4739304,-0.42703876,2.9571323,-1.2028366,0.29561374,2.3087902,0.8449736,0.547561,0.70921993,2.3689122,3.5397859,1.4120041,-0.39932856,-0.23049976,1.2477347,1.8642436,-2.2817478,1.4380751,-3.0694351,1.5144327,1,4.36360118908947e-05,0.999950828189919,2.49403631940511e-07,5.26581824041592e-06,1.20942695625557e-08,7.755616465717e-09,3.34614602596368e-20,7.26431878740848e-10
"2472",2472,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg10.wav",0.0303030303030303,284.19928,-57.42504,22.909607,1.0154487,-3.954096,-0.7735508,1.3222848,-3.3392177,-6.913104,0.2354455,-6.4464417,0.35936427,12.949252,-2.057664,4.438295,4.3529773,7.4812346,3.237129,2.8359585,-5.319827,-4.7168493,2.805676,-0.59639096,4.0839496,-3.0037735,5.1972084,0.7813106,-3.3759403,-2.8334444,-3.9989142,0.7971979,2.522638,-1.540108,6.591606,-2.639267,4.536619,0.91909564,0,0.902168507397104,0.0976353211381637,1.8555089279177e-16,1.39575943813819e-26,5.89371690069282e-06,0.000190269193542034,6.11788744571024e-31,8.55428756883574e-09
"2473",2473,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg12.wav",0.0303030303030303,286.12378,-57.755634,18.521097,0.6686085,-6.407612,11.308635,0.976485,-8.119363,-10.918272,-1.7571777,3.7003114,3.5044243,6.7456965,3.3786056,2.9160979,5.703531,2.5290713,4.7386956,6.957065,0.5967812,-1.4069009,3.5127249,-0.78545326,2.8995724,-1.9599499,2.7043667,0.9386374,-3.9795132,-3.4918518,-1.5169841,-1.0032516,0.491773,0.38682723,3.5354595,1.4899693,-1.5989571,3.3390312,1,0.000201781323773965,0.999797400378884,1.42556483064402e-15,2.45976424380555e-16,6.11492915815901e-09,8.12063544823529e-07,2.00941750356101e-30,1.18863495045529e-10
"2474",2474,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg8.wav",0.0303030303030303,402.4108,-147.96292,-48.5103,6.654098,-12.160967,-5.901157,-19.504148,-10.59171,-11.730912,1.1549824,-0.24806894,-2.959098,-11.883713,-4.8355055,16.99483,-1.475732,-2.666542,5.56416,0.21245098,1.5742147,5.750242,8.027589,-3.0879235,-1.2350392,0.63156086,3.0219529,-12.600096,0.55299073,-6.4620204,5.4597626,-4.26727,-2.602123,3.8403754,1.3655319,-9.239511,4.339588,0.1643306,0,1,4.02248709385033e-35,1.67659645968538e-67,4.56731016166014e-93,9.67406264712935e-23,2.94858114773537e-28,5.86448521102967e-143,1.44651807690184e-35
"2475",2475,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg7.wav",0.0303030303030303,291.00385,-51.44468,-7.3675404,16.191925,-4.4082584,-1.0858924,3.928443,3.4214742,-14.188904,-0.44818982,4.4275804,-9.2737,7.881893,-10.352085,5.8902335,1.5929222,-1.981288,5.571353,-0.740999,1.0133606,-9.198923,-1.9151704,7.2639027,5.0049973,-4.5725055,-3.882096,1.6114588,-1.2135366,-0.61121887,-6.0292277,1.1600485,2.855338,-3.950377,5.803091,-0.67530537,3.8923512,3.268482,0,0.999931063943594,8.56884623967385e-11,1.67026871144358e-20,7.29236341411392e-34,6.0304812807602e-05,8.63093076117315e-06,9.31785566580734e-38,2.27151976382661e-10
"2476",2476,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg6.wav",0.0303030303030303,288.03134,-48.283684,-3.8674688,15.331753,-6.2772098,0.060898725,5.586135,1.9495385,-12.260212,0.16909102,4.815315,-8.214012,7.3758683,-9.455316,5.8814373,2.4697297,-1.9619616,5.562804,-0.40533474,0.29321545,-9.7283745,-1.4608265,7.1422153,5.2286325,-4.384059,-2.8420963,1.5865629,-1.1728318,-0.38340902,-6.594098,1.4835027,3.5436466,-2.970112,5.7910957,-0.5162411,2.246235,3.0097647,0,0.999899654270152,1.28338471932212e-09,5.44247908949172e-18,1.72054555612487e-30,4.34503321632972e-05,5.68925769123945e-05,7.15475555221933e-34,1.53738586900719e-09
"2477",2477,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Peter Boesman","2012-10-22","07:00","Madagascar","Ranomafana National Park, Fianarantsoa",-21.4326,47.3978,762845,"Mystacornis_crossleyi_762845_seg9.wav",0.0303030303030303,412.49374,-133.9762,-31.721561,2.408534,-8.45153,-20.083895,-26.839144,-5.007182,-0.461062,-3.5462773,-0.43963578,-10.626765,-5.9238195,-0.28217247,5.5586257,8.777547,0.48859954,-0.8951555,-5.289678,-7.2141037,13.805476,-2.8626273,0.83483475,0.9981723,8.64473,5.3968053,-1.8103087,4.812256,2.9480336,-4.3313265,6.0543795,0.08651153,-1.5378392,-2.108469,-7.246002,-7.3835716,6.1859856,0,1,2.04580810749779e-38,1.25422523829125e-52,1.36464413691032e-106,8.02440712425933e-28,4.29723177338687e-24,1.28306306595366e-137,6.40576549816514e-32
"2478",2478,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Brian Cox","2001-11-15","?","Madagascar","ca 4.5 km NNE of Perinet, Toamasina Prov.",-18.8853,48.4284,57882,"Mystacornis_crossleyi_57882_seg13.wav",0.0303030303030303,284.55695,-53.37648,20.770983,-3.1061888,-5.4428864,6.3081007,-0.45102137,-3.9697514,-13.403405,-2.9959815,-3.1680176,-0.12894341,7.04733,2.9324067,5.665933,3.9976892,1.1148624,0.6357683,3.0243087,2.6281517,-3.4427395,7.411444,1.8433349,4.135541,0.8958694,2.1164231,2.7470446,-4.4947176,0.06853305,-4.034336,-3.7941823,-0.26725003,1.0426987,3.1200829,-3.3493013,-2.6113625,1.8406905,1,0.0687761586104818,0.931187112130421,5.89271974354865e-13,8.0872395968355e-17,2.08061770952781e-05,1.56764749487814e-05,9.71007514625799e-27,2.46606465812355e-07
"2479",2479,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Ross Gallardy","2017-11-13","09:30","Madagascar","Bealanana, Bealanana, Mahajanga",-14.457,48.6667,418959,"Mystacornis_crossleyi_418959_seg5.wav",0.0303030303030303,280.55475,-48.03239,7.9314175,10.512091,-1.2052199,2.275688,-9.866598,-7.333624,-8.893319,-7.5820303,-8.705624,3.3652437,10.149559,-4.1698265,-4.4852557,3.8983166,-3.74296,-0.9752307,1.135785,0.4504119,-0.759286,-3.9544704,4.1742454,-2.721758,5.4512057,-1.1401798,5.764303,1.1528354,0.067754366,-0.9949549,-1.9900557,1.9679115,-0.0018536448,1.4141884,1.0712919,-0.16071892,-0.68425536,0,0.998364662694942,0.00101808615624707,0.000616659068648354,1.69708234201725e-12,5.92073658004295e-07,4.13435526629132e-12,1.45461578164118e-53,6.7072104643777e-13
"2480",2480,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Ross Gallardy","2017-11-13","09:30","Madagascar","Bealanana, Bealanana, Mahajanga",-14.457,48.6667,418959,"Mystacornis_crossleyi_418959_seg4.wav",0.0303030303030303,324.60422,-85.198746,-10.684608,7.1556,-3.2206836,-5.8891544,-17.45753,-4.993777,-7.919948,-3.3771284,-0.5025785,1.1796943,2.1947892,-6.349823,-0.4533521,2.6263747,3.361786,0.32812703,0.616596,1.1100944,0.9979567,-6.184189,4.478465,-0.75371575,2.5837917,1.4095356,-0.9639031,2.221874,7.2119703,-2.3169346,-1.8970559,2.4583392,-1.1126707,2.4071941,-3.5261812,1.2511559,4.7047567,0,0.999998670244064,1.30629787845077e-06,1.76430248676355e-15,6.68492859945019e-26,2.34411197938421e-08,1.69114398807009e-11,3.55077544584593e-61,2.71513004384418e-14
"2481",2481,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg3.wav",0.0303030303030303,288.3058,-48.466675,-5.464185,16.126461,-4.682417,-0.18376476,3.9954596,2.9640098,-14.042897,-0.21121728,4.2048216,-8.635325,7.94385,-9.817387,5.545255,1.4519795,-2.1702316,5.285484,-0.52146024,0.62506634,-9.524433,-2.0561674,6.8457756,4.391095,-4.4393597,-3.0417902,1.419787,-1.2388542,-0.32730624,-6.511484,0.49017537,2.433719,-3.6074433,5.7756042,-0.64928436,3.6932945,3.2916524,0,0.999940289314134,1.2168713991632e-09,2.80276921019522e-19,9.41803327633806e-31,4.48998501249088e-05,1.4809206775456e-05,1.30385939313417e-35,4.12092191951562e-10
"2482",2482,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Ross Gallardy","2017-11-13","09:30","Madagascar","Bealanana, Bealanana, Mahajanga",-14.457,48.6667,418959,"Mystacornis_crossleyi_418959_seg6.wav",0.0303030303030303,284.9457,-36.934963,2.5997894,22.465155,-8.866946,2.9190454,-0.3211138,-3.7577782,-8.8729105,-9.075716,-1.9644637,1.8652421,6.683344,-5.534458,-11.679561,-1.71734,-0.7399525,5.1381865,-1.2526342,0.8766226,-5.147329,-4.8877516,3.9997275,0.7327491,2.244441,-0.7434784,3.5869436,0.89813334,-0.48691207,0.48310918,-3.3332193,0.6366731,0.45842773,0.09711456,1.9532795,-2.2717037,3.829295,0,0.999999941072732,2.60435401516817e-13,2.46145443733736e-08,4.70566882395699e-17,1.95294235166891e-08,1.47829472224649e-08,1.30205880674385e-46,8.99571156148311e-14
"2483",2483,"Mystacornis","Vangidae (Vangas, Helmetshrikes, and Allies)","Mystacornis_crossleyi","","Crossley's Vanga","Barry Edmonston","2018-05-12","06:00","Madagascar","Toamasina Province; Andasibe-Mantadia National Park, Mantadia",-18.9,48.4,422293,"Mystacornis_crossleyi_422293_seg1.wav",0.0303030303030303,291.54987,-50.62331,-8.231446,16.33101,-4.2526836,-0.46031258,4.3493533,3.4661458,-12.829702,0.522159,6.27806,-10.358524,5.995436,-10.833436,5.4311957,1.898377,-3.3320758,5.3245406,-0.24429318,0.7971498,-9.415342,-1.5251971,7.338856,4.9016256,-4.290444,-2.344902,2.7041876,-1.6483711,0.88830984,-6.2162466,1.3935733,3.3620536,-3.132495,5.8516235,0.13464165,3.1486168,3.487803,0,0.99992729447588,6.70296447212329e-11,6.11526361900541e-21,1.4122454897317e-33,4.14465573150074e-05,3.12586855229679e-05,1.35364532934238e-35,2.14253353864365e-10
