"","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7","oscine_group"
"25405","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Niels Krabbe","1992-05-08","?","Ecuador","Napo: 1.5 km N Laguna Aucacocha, Cordillera de los Llanganates",-1.141,-78.321,249495,"Ochthoeca_cinnamomeiventris_249495_seg2.wav",0.0232558139534883,239.8622,-12.699614,-0.5435206,-5.496087,14.605113,9.70713,-1.1715921,-5.0498095,-4.994237,1.9763021,5.3062515,8.052066,-4.560052,7.8451467,-4.466267,-0.090429366,-3.7309048,1.4027518,-2.6445615,0.59143645,-0.9440795,5.7019744,2.274476,1.3613199,-0.3515087,0.9017077,-1.8032104,-2.6948688,-0.83578914,2.339225,5.908412,2.7267518,-0.49889022,-2.1550255,1.6630964,-2.2337265,1.6658587,1,3.90110425754812e-10,0.995899908830714,6.31414812552651e-10,0.00392332445397126,2.72664199076922e-05,4.74634398763194e-06,1.52741747455152e-07,0.000144600188146226,"Non-Oscines"
"25406","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Niels Krabbe","1992-05-08","?","Ecuador","Napo: 1.5 km N Laguna Aucacocha, Cordillera de los Llanganates",-1.141,-78.321,249495,"Ochthoeca_cinnamomeiventris_249495_seg3.wav",0.0232558139534883,236.43416,-17.308016,3.7475696,-0.05996229,8.501487,4.4491735,-6.6441545,-4.538403,0.010605723,-0.84707206,8.679432,9.236081,-6.214597,5.0796947,-0.7276512,1.7187457,0.19596972,3.041349,-1.2820663,0.25879362,-3.0201986,3.1092188,-0.002624634,0.2582958,-3.1665604,-1.8117503,2.175871,-3.6666133,0.33174434,0.27816072,4.6580753,4.0162773,1.8628695,-3.6051445,0.58653355,-0.1952877,0.880774,1,1.37200862764009e-09,0.968912932839143,4.85028789012584e-09,0.0309214220715581,2.14924203095185e-06,7.04269377176684e-05,8.84791781516062e-09,9.30538393354614e-05,"Non-Oscines"
"25407","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Iván Lau","2018-11-28","15:34","Colombia","Via San Francisco - Mocoa, Putumayo",1.0847,-76.834,667262,"Ochthoeca_cinnamomeiventris_667262_seg4.wav",0.0232558139534883,268.3963,6.301263,-28.163778,6.803464,12.814093,-2.94691,4.756871,1.9070333,5.2221265,4.270764,-1.7795855,3.8841236,-2.2614732,-8.866472,1.8110466,4.4312954,1.0116191,2.718001,1.3545582,-2.8487206,4.8300204,-1.1103042,1.8880001,2.6906652,0.6654916,-3.5130174,0.3947012,4.0515313,5.6982665,-0.16999242,3.099878,-2.1203127,-4.6230283,-2.0572758,1.7162609,-3.5228672,-0.15152907,6,1.98482086378346e-35,6.64203586981263e-13,0.000476694153744274,0.000274971752118442,8.72417818402242e-06,0.000161995854851282,0.997340352548273,0.001737261512165,"Non-Oscines"
"25408","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Iván Lau","2018-11-28","15:34","Colombia","Via San Francisco - Mocoa, Putumayo",1.0847,-76.834,667262,"Ochthoeca_cinnamomeiventris_667262_seg6.wav",0.0232558139534883,255.24817,14.696496,-21.621838,15.956659,8.80659,0.3186805,6.5096164,4.2429867,6.5346565,3.1204138,-2.9211905,2.9844992,-1.479673,-6.122843,-0.09882904,0.35482413,-2.2400312,-0.15832202,3.1338348,-1.2042848,2.0763774,1.763588,-2.173755,1.411646,3.4897735,-2.3020246,2.129377,0.117312014,-0.68601626,4.015507,3.7319548,1.2342036,-3.115788,0.42757225,-0.44110775,1.9812717,-2.5191352,6,7.40427308802957e-33,5.85865155165996e-13,0.000728159108961694,0.25909688649789,1.19506038113617e-06,1.32539647120896e-05,0.739878752868328,0.000281752499143032,"Non-Oscines"
"25409","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Niels Krabbe","1992-05-08","?","Ecuador","Napo: 1.5 km N Laguna Aucacocha, Cordillera de los Llanganates",-1.141,-78.321,249495,"Ochthoeca_cinnamomeiventris_249495_seg1.wav",0.0232558139534883,273.94113,-36.271317,-17.660414,-22.020603,13.64967,0.78250635,-2.880238,-1.379431,-4.1956267,4.7367597,12.8930025,13.142724,-6.585915,6.801747,0.68553346,6.923552,-3.8306031,1.3846277,-5.541446,1.5217963,-3.0004532,7.231866,-1.0148375,4.2450604,0.070154354,-0.4166261,2.7783563,-3.213653,0.8598064,0.7944357,9.505732,2.193773,2.2955341,-4.6937065,3.9938173,3.0601578,-0.16395259,7,2.24496978715659e-11,0.00417401240401945,1.72952191250261e-14,2.34644484685856e-18,0.0721497367080538,0.124766700723607,4.37586654365753e-10,0.798909549704268,"Non-Oscines"
"25410","Ochthoeca","Tyrannidae (Tyrant Flycatchers)","Ochthoeca_cinnamomeiventris","","Slaty-backed Chat-Tyrant","Iván Lau","2018-11-28","15:34","Colombia","Via San Francisco - Mocoa, Putumayo",1.0847,-76.834,667262,"Ochthoeca_cinnamomeiventris_667262_seg7.wav",0.0232558139534883,265.0863,6.89492,-18.176165,12.9096,8.623417,-0.40418833,0.94656533,3.108654,7.8881054,3.274487,-0.8504335,4.8876734,-1.116491,-7.270388,4.86467,1.6519467,-1.5913285,1.038996,2.784784,-0.9916249,3.386079,-2.882618,-3.8362467,7.0143166,1.0439149,-2.5197585,1.3165194,0.46409267,3.6192489,-2.0270028,6.0327783,3.6793795,-5.150204,0.4851303,1.9074545,0.3594761,-0.81812644,2,1.52317677656402e-28,1.16629849054364e-13,0.676238472797561,0.0619918329441222,0.000186912891153662,0.00791293329993537,0.0220416515017273,0.231628196565382,"Non-Oscines"
"26041","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg2.wav",0.0117647058823529,239.67625,40.61105,3.010246,6.631851,17.695154,-20.831491,-4.681058,-9.338349,1.155274,-2.5745049,-10.887693,4.015874,-4.811988,-0.30174035,-2.0224395,0.73941684,-2.9967349,3.9669943,7.227975,-0.36549217,-2.7031238,0.06218602,4.52427,-4.6218877,0.32138038,-2.7004864,3.6495037,-2.251803,-6.9118094,2.5646439,1.3055227,-3.1908784,2.857361,2.1440735,-0.35570335,-0.45011902,9.707516,2,4.19979199320838e-25,5.96896682848619e-16,0.999999900527347,3.57042922781805e-19,1.47333381912471e-15,9.94721310307067e-08,6.61131048594914e-16,5.18244585761553e-13,"Non-Oscines"
"26042","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg2.wav",0.0117647058823529,235.83803,11.681339,-3.0605297,3.2369761,33.981453,-14.585553,-4.7337246,-5.8319798,3.7521603,1.9585181,-7.5143795,0.48897153,-5.593311,-3.8345082,-1.2516575,1.4335989,-2.9970582,-0.12021532,4.1058145,0.39032605,-3.0320547,0.6876581,0.9216569,0.2976637,-2.1495018,-7.919858,3.7254262,0.21527569,-1.2311791,1.7689105,0.6062919,0.80407274,1.9558179,0.020505905,-2.139535,-4.3334465,3.0844283,1,8.98975958466021e-24,0.573362796658651,0.101570457295894,0.000406659947173206,1.89732817582643e-08,0.0563854648371009,0.268272760900709,1.84138719242252e-06,"Non-Oscines"
"26043","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg4.wav",0.0117647058823529,307.1586,15.339795,-18.558908,-9.919463,37.463913,-42.638367,-2.7626243,9.564195,-0.09860271,-6.4436555,-9.304242,12.09245,-9.679526,1.0896151,3.2143464,1.3998234,-1.2840279,-3.7504961,-2.3499928,3.3572679,7.4840074,-4.5201726,-2.820652,4.2730374,0.5535949,-1.4567642,-5.7590976,0.20013115,-0.79054344,0.03540234,-1.710889,2.7812064,3.5913897,-7.493908,0.11397934,-1.7034588,2.5242593,5,9.44211798432281e-38,4.0026888576575e-12,5.86235670554459e-27,1.86690942153812e-60,2.42263242816231e-20,0.999999728247809,2.71748188918382e-07,9.54094279765437e-17,"Non-Oscines"
"26044","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg5.wav",0.0117647058823529,315.3088,7.751882,-13.042788,-10.002957,43.89447,-38.225094,1.0519534,19.981148,-3.5440547,-7.191336,-7.79149,7.9418216,-7.526269,-2.1081872,5.7174807,1.8731619,-2.0479476,2.686058,-1.5963001,-2.6464741,1.1824082,-2.8813365,-0.5978599,1.4766273,2.209709,0.86340487,-5.669286,-7.377118,-2.6627884,-3.3516495,2.841496,-3.2144024,-1.2167715,-6.047554,0.95527935,-0.86605453,3.8026266,5,5.8071563829178e-33,7.04940692866735e-13,2.29460403205214e-28,5.44714431642063e-66,1.00668280214157e-18,0.999999999933685,6.56055498815145e-11,1.94923066639724e-15,"Non-Oscines"
"26045","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg3.wav",0.0117647058823529,243.04396,10.177827,-10.986441,1.0654094,30.855669,-13.319012,-4.6955585,-15.094777,0.5759985,-1.2874554,-9.8443775,2.4844925,-5.322084,-3.2769802,-2.0444348,2.8320606,-1.5163367,0.7999349,2.7413075,0.32735562,-4.7996306,-4.4389153,0.65664023,-3.9379792,-3.457933,-5.6483626,3.86629,1.919577,2.1724718,5.343913,-0.16168676,1.2117789,4.4994235,-0.7284088,-3.5485487,-2.8386803,-0.47274327,2,1.28626218247377e-21,0.00242068951211093,0.983267392843355,1.68342716295534e-13,9.12685067639854e-07,0.0143109615982922,4.15810404292059e-09,3.92028994420205e-08,"Non-Oscines"
"26046","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","John V. Moore","2005-05-00","?","Ecuador","Orellana: Laguna Añangu ('Napo Wildlife Center'), s-bank Río Napo",-0.523,-76.438,258675,"Ornithion_inerme_258675_seg4.wav",0.0117647058823529,247.27698,0.91396487,16.291965,1.7520577,30.944723,-12.508158,-0.47607246,8.853146,-5.7420974,-2.0226302,-0.9485375,1.9513361,-1.389575,3.8505874,3.6615913,0.89456445,-0.5142733,-1.3744218,-2.1745877,2.0601711,2.7718458,-2.2349513,-0.020240935,1.0051688,0.87332153,-4.038138,-2.515286,-3.855781,-1.3095331,4.318955,3.840662,-8.045364,-2.7662444,1.5845013,2.806366,-0.4034214,-0.049894,1,1.35426482909185e-11,0.999932328385423,1.28112333452941e-15,6.42734330163206e-19,8.01561492917172e-09,6.75838204438179e-05,7.9083600787719e-08,6.81371480997124e-10,"Non-Oscines"
"26047","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg3.wav",0.0117647058823529,244.07094,34.93749,8.281034,1.7521937,20.759598,-21.848064,-7.769125,-10.610893,4.3614917,3.4100387,-14.788285,2.2293353,-9.332019,-3.0042932,-4.2556324,0.13877906,-2.6425042,0.709058,8.002219,-1.5796014,0.7428815,-0.7229294,-1.6119593,-1.9017901,-2.2124465,-1.7265066,1.4015809,-1.2824697,-5.7124033,0.65523154,-0.905634,-3.7555363,5.607275,0.35678482,-2.5638857,-0.61955833,10.327593,2,1.16241545838118e-20,7.81303014707841e-12,0.999454781669459,1.00583336381486e-24,5.7015971927886e-15,0.000545218264171132,4.89499783485649e-12,5.36587250563692e-11,"Non-Oscines"
"26048","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg6.wav",0.0117647058823529,287.29163,24.16627,-8.933122,-3.9846506,31.899193,-33.772835,-2.571274,1.0017339,4.879304,-6.409664,-16.074717,7.840819,-10.359246,-1.2737734,-3.277824,-7.2404656,0.27632907,-1.9265594,4.329615,-1.3229101,0.7522464,-1.3672895,0.8163517,-1.3950576,-1.3347361,-0.9524152,-0.5117975,-4.537575,-2.7567105,-1.6867546,-1.2707827,-1.2683654,0.24629164,0.04950142,3.8097296,4.734026,7.1123023,5,3.21559283394891e-34,2.11207069335057e-10,2.26268095561845e-11,3.6932812486897e-36,2.75247954496241e-18,0.986581577344245,0.0134184224217859,1.3788222197206e-13,"Non-Oscines"
"26049","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg4.wav",0.0117647058823529,286.77695,8.0792885,-9.269742,-3.5203176,38.768467,-30.126427,-3.4689035,-0.3790231,2.4182415,-8.4532995,-8.143949,5.328406,-14.315198,0.5972961,1.5260233,-10.538912,0.44154,0.18276444,2.3991678,3.3263595,2.843122,0.1496529,-5.5862203,-1.6827503,-1.6763781,-4.988223,-1.3792336,-0.0966249,-3.777763,-0.87327516,-2.2213447,-0.45651555,3.8588343,-2.6210918,7.240367,2.340334,6.168264,5,2.31902840549633e-30,1.88051478317995e-06,5.25371495992134e-18,2.53113998918207e-41,3.59861765825394e-18,0.999977910206962,2.02092782504046e-05,5.97446419093702e-15,"Non-Oscines"
"26050","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg1.wav",0.0117647058823529,223.86386,39.955425,9.251659,7.838218,15.395662,-18.142878,-5.065399,-7.9012322,3.9669173,-1.5268093,-10.718187,3.9670894,-6.369541,-3.2723196,-2.171359,-3.660233,-2.1948996,3.154554,7.8816714,0.002583669,-0.7329636,-1.9381756,0.015601341,-2.9795425,0.014811885,-4.086482,3.3783233,-0.012862898,-4.858267,2.166529,0.48682535,-2.6357484,1.502332,2.2339325,0.4246235,1.4362793,7.3244333,2,7.03949248072572e-20,3.88104089691951e-07,0.991819255323657,1.26491395352057e-11,9.53336093787689e-10,0.00812414598831969,5.61562100050766e-05,5.34079464733081e-08,"Non-Oscines"
"26051","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg1.wav",0.0117647058823529,233.62561,17.690983,-1.7071242,11.185336,27.65472,-10.8720455,4.7915993,-0.96158093,-2.9245358,-3.1997166,-8.489946,1.8159354,-9.696346,-3.7523577,-4.662646,-1.4987947,0.51556444,-3.261667,3.6256268,1.8894871,-1.3647119,-1.8806974,1.1431142,-5.2066584,-1.5868716,-6.8333,2.9242115,-5.67886,-1.2253678,-1.5566083,-0.6734137,6.6519074,1.2539845,2.7854881,-2.1145873,1.9686966,4.4466157,5,1.87088687642875e-17,0.0680655491099531,3.99515416497276e-05,1.25675203429682e-14,1.75914509049581e-09,0.73529705736705,0.196594367607435,3.0726147517412e-06,"Non-Oscines"
"26052","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg7.wav",0.0117647058823529,301.99207,14.754125,-19.772383,-6.3751464,40.821354,-42.98463,-0.9051523,10.76095,-1.9896083,-2.9571648,-13.6785145,13.160355,-9.549479,-1.3110137,-1.2080883,-0.79797524,0.071341164,-4.8228416,-6.434005,-0.04300884,4.3489704,-5.112801,-2.1032634,4.3503213,-1.9224231,0.965428,-3.7702763,-5.3710837,0.6459422,-0.97922194,-1.4681169,1.9366952,2.9456594,-6.3863564,3.1775384,0.4461136,4.6100645,5,2.79643445628536e-36,2.01666938414648e-12,1.1995726101009e-25,4.99658780821395e-63,4.35903736218666e-22,0.999999962101129,3.78968543359121e-08,1.90603397928132e-17,"Non-Oscines"
"26053","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg6.wav",0.0117647058823529,308.12454,17.280245,-21.001976,-11.21717,41.081367,-45.46525,0.9425911,13.579075,-4.3752275,-5.8871317,-15.846908,16.506798,-8.16932,-1.4738925,-0.22368377,-3.0283895,-0.263602,-2.1655452,-5.1863074,2.2498095,4.903866,-1.2042902,-5.060282,5.435658,-1.1989648,10.68588,-2.9510596,-3.4028423,-1.0151801,0.07089974,0.44590917,-1.0884877,4.574477,-5.9167576,7.7410164,1.978981,2.9312367,5,6.91258207411976e-41,2.68039135124415e-22,4.44501036072732e-31,7.01067036663635e-91,3.35365200332656e-27,0.999999999999602,3.97218117216757e-13,1.65260234933238e-22,"Non-Oscines"
"26054","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg5.wav",0.0117647058823529,285.66248,17.710793,-1.0541155,-5.25321,25.839224,-34.725506,-5.0166736,2.3507779,6.0079126,-8.814012,-15.748625,6.94132,-10.513631,-1.024126,-2.1679142,-5.984147,1.4741722,0.4779581,2.5582774,2.4589057,4.717232,-0.78189874,-2.9779444,-0.10588497,-0.8813945,1.0643406,-5.7847185,-3.2359443,-3.5379088,0.850232,-0.48945126,3.2921495,3.9899085,1.2307873,-1.2603769,8.629288,4.611281,5,2.14506903687408e-28,4.84747337758544e-09,2.78769889236408e-18,1.62694016002669e-47,1.94201290268608e-19,0.999856462991304,0.000143532161221481,3.54485967693991e-16,"Non-Oscines"
"26055","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg1.wav",0.0117647058823529,279.64978,34.78126,-23.70355,-0.28414884,25.22941,-27.932089,-3.4400208,-13.178426,5.1778483,0.5889754,-15.617008,6.591187,-10.583538,-10.247506,-0.2621589,-0.40438995,1.602282,5.140699,7.0740957,-4.1965156,-5.66115,0.84002054,1.7623131,-3.5226111,-1.1676738,-1.6053407,-3.4334414,-4.709854,-7.3771753,-1.8163208,1.612106,-2.5287824,-0.30258304,1.3482323,-0.7206898,0.8196335,6.1192083,5,2.04630526026996e-43,1.2325729422707e-17,7.06505475781244e-05,4.7062432413118e-32,1.16365387989181e-14,0.999798104355558,0.000131245087563867,9.2904362516722e-12,"Non-Oscines"
"26056","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg4.wav",0.0117647058823529,245.22041,39.694134,-0.82796454,8.108582,19.204752,-20.321724,-2.789051,-8.629272,1.7137733,-1.1542782,-14.486399,4.042547,-8.730875,-2.0453548,-3.0278375,-2.0072377,-4.746858,2.5365086,11.016591,-2.0753484,-3.3562992,-0.9915805,0.42875215,-4.4580564,0.96602255,0.7469879,1.5511475,-1.0967623,-7.2133274,0.95533013,2.3266654,-3.2815492,6.264795,-0.09304047,-4.0971355,-3.2949085,8.009626,2,4.78750475434019e-28,6.06695626845681e-19,0.999998917139823,1.37688484891927e-27,5.8025809077623e-16,1.08285878105987e-06,1.70385839292556e-15,1.39003481502238e-12,"Non-Oscines"
"26057","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","John V. Moore","2005-05-00","?","Ecuador","Orellana: Laguna Añangu ('Napo Wildlife Center'), s-bank Río Napo",-0.523,-76.438,258675,"Ornithion_inerme_258675_seg3.wav",0.0117647058823529,269.49765,-3.9476964,5.2498302,-5.477704,36.705933,-24.953049,-3.756656,15.0983515,0.56443155,-1.5182652,-4.4466004,5.131494,-4.3703985,4.5139413,1.4533693,-0.6831731,-0.6564257,2.5408244,-3.8323426,0.03262898,0.23131612,1.8932422,-1.4310721,-0.106192745,0.732768,-5.488517,3.354605,-0.960014,0.05120474,-1.2119043,1.8270383,-6.9003553,-0.5990375,0.1349392,-1.2403369,-1.3664627,0.32441896,1,2.13698940682683e-21,0.998075066407333,5.56498552642096e-20,9.59432739482635e-27,3.52238946245213e-12,0.00192371550617093,1.21805597224629e-06,2.70017944836332e-11,"Non-Oscines"
"26058","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg4.wav",0.0117647058823529,237.84706,4.621408,-4.484177,2.637555,33.60338,-11.073551,-4.214622,-12.920855,2.5979044,1.88267,-8.243626,0.22950499,-5.8070054,-5.0225163,-0.8958851,-4.2039833,0.4744165,2.7719355,4.0040627,-2.4300158,-2.7495084,-0.18728586,-0.2121738,-3.351098,-5.4450445,-6.1474657,3.987665,-2.9230886,-0.4528116,-1.7477512,-0.7100268,-0.5648554,0.1919254,0.7823963,-1.6617527,-1.9735603,3.631619,1,6.77854484721416e-23,0.975941667079256,0.00159182118710865,1.03328512883258e-08,2.54436230438335e-09,0.0153987706942542,0.00706763894918889,8.92129804623659e-08,"Non-Oscines"
"26059","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg2.wav",0.0117647058823529,308.78766,17.536953,-20.621086,-4.461808,40.506413,-42.236256,-2.0551295,8.129085,-2.522865,-5.9794765,-13.098935,13.03933,-10.46909,1.1211612,4.5862103,-3.3779306,-4.538443,1.9194856,-0.55375916,0.85062087,9.755481,-2.9039505,-7.4100313,3.6115074,1.9081692,8.314995,-2.186634,-4.7908726,-0.54157144,-0.7835733,0.49784595,2.0473397,6.836871,-12.518738,6.634034,7.010996,6.1589074,5,8.34610842874173e-41,6.74878239618537e-28,2.30841461152353e-29,3.94507769583108e-94,8.91045202235882e-27,0.999999999992795,7.20320812298459e-12,4.27938369749394e-19,"Non-Oscines"
"26060","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg3.wav",0.0117647058823529,325.56326,12.610436,-23.718822,-9.088583,41.642017,-42.228745,2.9293077,13.944346,1.4769803,-6.7468977,-11.856645,14.770767,-9.28152,-2.4778924,-0.31511962,-3.0168865,-6.7176986,0.09867155,-1.5870318,-0.33605978,3.4888012,-0.9691305,-0.660368,6.5185547,0.7675399,4.113604,-11.93372,-6.744997,-2.0323343,-0.13303788,-5.53637,0.4862721,4.650318,-3.2263813,3.976552,-3.4066296,4.546639,5,2.1054735256648e-43,2.87820259790856e-23,2.82194290109961e-28,5.2154326105172e-78,3.25993730749725e-24,0.99999999965641,3.43587969936416e-10,9.43524864220322e-18,"Non-Oscines"
"26061","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg5.wav",0.0117647058823529,241.47925,12.577801,-5.4624214,-0.057149578,31.043257,-13.894982,-7.1643305,-10.073207,10.177341,-3.810825,-5.62153,1.3766125,-2.8796606,-3.8463604,-1.216623,1.6355848,-0.449428,-1.8680266,8.471958,-0.24026011,-2.7730508,0.62649554,4.1434603,-2.3677309,-2.396529,-2.2182677,4.412505,-1.6555333,2.133683,-0.9971175,0.4501289,-0.6294421,1.0177974,-0.6816654,3.10527,-5.016491,2.593486,6,6.83226484146962e-30,0.000327520284004437,0.022618138121699,2.55652014402701e-09,7.1020789217629e-09,0.030539547399372,0.946514700911456,8.36248685014568e-08,"Non-Oscines"
"26062","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","John V. Moore","2005-05-00","?","Ecuador","Orellana: Laguna Añangu ('Napo Wildlife Center'), s-bank Río Napo",-0.523,-76.438,258675,"Ornithion_inerme_258675_seg2.wav",0.0117647058823529,237.47092,5.0856733,9.490045,6.4939556,22.570219,-9.61006,2.7047856,11.367735,0.1939778,-6.5743628,-0.13796595,5.1792903,-5.4447384,0.5206278,-2.0302432,-0.8468218,-3.340468,-1.6701458,-3.933605,1.0319759,1.0413082,2.0447316,1.0200337,1.5404416,3.8662038,-4.1405435,-0.42834133,3.0190127,-0.85705537,2.3376546,3.745026,-3.5556722,0.73032206,-0.225811,2.545167,0.29792404,-0.21245354,1,4.77320500641218e-12,0.846991239243247,4.66779200320033e-10,1.99250380512412e-08,8.98607589231305e-07,0.0060034757226876,0.147001919863061,2.44616682394394e-06,"Non-Oscines"
"26063","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg5.wav",0.0117647058823529,225.75015,38.068634,14.043293,16.50291,13.224457,-17.133787,-2.3349454,-4.572092,-2.623199,2.6196547,-8.781098,1.4055058,-7.393592,-1.8939861,-4.537787,-2.3139634,-1.1482584,1.9777863,10.438115,1.2521764,-2.306855,0.8477932,1.2523258,-3.2010634,-0.76417756,1.4890571,0.28612158,-0.8343337,-3.228361,-0.73244506,0.7876079,-1.726398,0.23217773,2.7806015,-2.5015826,0.48653984,4.789651,6,4.17564440729577e-17,1.46511646811746e-05,0.0374398011393876,1.2577276129015e-10,1.38664113828674e-08,0.00260003392643974,0.95994527382886,2.25948446802444e-07,"Non-Oscines"
